,area_plantada,area_colhida,qtd_produzida,valor_producao,rend_med_producao,pib,pib_per_capita,ano,preco_br,preco_us
60,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,18.91,17.18
61,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.04,17.3
62,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.16,17.41
63,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.21,17.39
64,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.27,17.5
65,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.29,17.51
66,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.32,17.46
67,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.33,17.53
68,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.4,17.6
69,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.49,17.66
70,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.52,17.69
71,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.62,17.73
72,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.67,17.78
73,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.9,18.0
74,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.95,18.06
75,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.01,18.09
76,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.12,18.16
77,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.21,18.26
78,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.28,18.34
79,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.44,18.49
80,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.49,18.5
81,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.55,18.51
82,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.64,18.61
83,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.71,18.68
84,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.74,18.68
85,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.87,18.79
86,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.84,18.81
87,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.86,18.81
88,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.85,18.8
89,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.87,18.82
90,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.68,18.63
91,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.63,18.58
92,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.56,18.52
93,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.59,18.52
94,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.61,18.55
95,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.6,18.49
96,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.4,18.3
97,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,20.2,18.09
98,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.99,17.96
99,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.85,17.83
100,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.69,17.68
101,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.52,17.53
102,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.38,17.4
103,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.2,17.22
104,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.13,17.17
105,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,19.08,17.11
106,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,18.89,16.95
107,11508120.0,11486478.0,26392636.0,6438004.0,2297.0,952089.0,5729.02,1997,18.76,16.8
108,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,18.75,16.8
109,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,18.67,16.73
110,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,18.55,16.62
111,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,18.45,16.52
112,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,18.2,16.25
113,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,18.07,16.17
114,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,17.86,15.96
115,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,17.44,15.6
116,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,17.33,15.47
117,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,17.02,15.18
118,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.75,14.94
119,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.55,14.79
120,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.41,14.65
121,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.33,14.57
122,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.25,14.51
123,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.3,14.54
124,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.32,14.56
125,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.33,14.55
126,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.31,14.53
127,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.18,14.4
128,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.13,14.36
129,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.12,14.35
130,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.18,14.4
131,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.19,14.41
132,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.29,14.49
133,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.34,14.52
134,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.26,14.46
135,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.25,14.43
136,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,16.18,14.37
137,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,15.83,14.06
138,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,15.58,13.82
139,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,15.44,13.7
140,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,15.37,13.62
141,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,15.19,13.47
142,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,15.08,13.36
143,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,15.03,13.31
144,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.77,13.07
145,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.66,12.98
146,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.37,12.72
147,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.4,12.74
148,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.37,12.71
149,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.3,12.64
150,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.22,12.57
151,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.27,12.62
152,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.41,12.73
153,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.46,12.77
154,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.62,12.91
155,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.54,12.84
156,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.48,12.78
157,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.4,12.71
158,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.54,12.84
159,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.59,12.87
160,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.6,12.87
161,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.44,12.73
162,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.43,12.73
163,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.64,12.9
164,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.61,12.87
165,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.55,12.82
166,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.34,12.63
167,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.32,12.61
168,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.18,12.47
169,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.15,12.45
170,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.22,12.5
171,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.09,12.38
172,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.82,12.13
173,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.88,12.2
174,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.87,12.17
175,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.78,12.1
176,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.95,12.23
177,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.1,12.37
178,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.16,12.41
179,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.26,12.5
180,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.2,12.44
181,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.15,12.39
182,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.28,12.49
183,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.41,12.61
184,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.47,12.65
185,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.51,12.66
186,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.52,12.68
187,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.5,12.68
188,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.57,12.74
189,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.59,12.75
190,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.68,12.83
191,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.73,12.87
192,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.69,12.83
193,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.53,12.68
194,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.58,12.72
195,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.78,12.88
196,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.79,12.9
197,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.76,12.87
198,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.79,12.87
199,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.63,12.75
200,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.61,12.72
201,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.63,12.73
202,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.63,12.7
203,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.61,12.68
204,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.48,12.55
205,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.33,12.45
206,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.39,12.52
207,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.41,12.53
208,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.29,12.4
209,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.25,12.38
210,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.23,12.36
211,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.16,12.3
212,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.03,12.18
213,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.8,11.97
214,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.71,11.89
215,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.75,11.92
216,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.76,11.91
217,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.63,11.81
218,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.76,11.92
219,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.07,12.18
220,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.12,12.22
221,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.61,12.65
222,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.53,12.58
223,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.84,12.85
224,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.92,12.91
225,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.86,12.86
226,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.81,12.8
227,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.17,12.26
228,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.46,12.51
229,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.46,12.5
230,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.46,12.5
231,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.47,12.51
232,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.32,12.37
233,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.64,12.64
234,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.85,12.77
235,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.56,12.56
